"","seq_id","plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","core_type","material","lab_id","mcra_probe_loose","mcra_probe_strict","mcra_eva_loose","mcra_eva_strict","bact_loose","bact_strict","arc_loose","arc_strict","mmox_loose","mmox_strict","pmoa_loose","pmoa_strict","Raw","mean_vwc","mean_orp","mean_st","ch4_50","co2_50","ch4_125","co2_125","ch4_200","co2_200","CH4_int","N2O_int","O2_int","CO2_int"
"449","WA12","5E8","FRAM_WA12
Wood_Inner
Lab ID: 95c",102.5,"7/21/2022","Cade","","x","","Plate 5",61,"E8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","95c",13.0280675888062,1.44720673561096,12.1844596862793,0,NA,NA,NA,NA,NA,NA,7.29616832733154,0,"WA12Inner",19.525,229,18.15,"0.053050189","4.577452072","0.106063693","4.047528231",NA,NA,"5.5078","1.1936","87312.4246","49655.1476"
"450","WA12","3G12","FRAM_WA12
Wood_Outer
Lab ID: 95a",101.3,"7/20/2022","Qespi","","x","","Plate 3",95,"G12","","8/8/2022","Cade","8/8/2022","FRAM","Outer","Wood","95a",1.22885036468506,1.22885036468506,0,0,NA,NA,NA,NA,20.8488464355469,0,39.5547332763672,12.7067718505859,"WA12Outer",19.525,229,18.15,"0.053050189","4.577452072","0.106063693","4.047528231",NA,NA,"5.5078","1.1936","87312.4246","49655.1476"
"451","WA12","1G12","FRAM_WA12
Soil_Mineral
Lab ID: 95e",257,"8/1/2022","Qespi","",NA,NA,"Plate 1",95,"G12","","8/4/2022","Cade","8/4/2022","FRAM","Mineral","Soil","95e",1.303099275,NA,NA,NA,NA,NA,NA,NA,647.273254394531,144.751861572266,7849.169921875,909.714477539063,"WA12Mineral",19.525,229,18.15,"0.053050189","4.577452072","0.106063693","4.047528231",NA,NA,"5.5078","1.1936","87312.4246","49655.1476"
"452","WA12","7E8","FRAM_WA12
Soil_Organic
Lab ID: 95d",250,"8/4/2022","QW","",NA,"","Plate 7",61,"E8","","9/11/2022","Jon","","FRAM","Organic","Soil","95d",2.74619626998901,0,NA,NA,NA,NA,NA,NA,103.704109191895,3.78600835800171,8716.6552734375,881.113525390625,"WA12Organic",19.525,229,18.15,"0.053050189","4.577452072","0.106063693","4.047528231",NA,NA,"5.5078","1.1936","87312.4246","49655.1476"
"453","WA14","4A1","FRAM_WA14
Wood_Outer
Lab ID: 97a",106,"7/21/2022","Cade","","x","","Plate 4",1,"A1","","","","","FRAM","Outer","Wood","97a",1.47459733486176,0,12.0685749053955,8.61977958679199,37006.1796875,27168.71484375,25158.642578125,5432.4189453125,20.7258434295654,4.7812671661377,271.198913574219,30.2596702575684,"WA14Outer",23.25833333,220,18.2,"0.053263876","4.116171925","0.046035472","2.701468186","0.052824622","3.133636068","11.4692","0.4663","165300.3789","11182.708"
"454","WA14","5G8","FRAM_WA14
Wood_Inner
Lab ID: 97c",101.4,"7/26/2022","Qespi","","x","","Plate 5",63,"G8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","97c",11.1851739883423,2.79579520225525,10.8094234466553,1.35090637207031,NA,NA,NA,NA,29.708854675293,0,1.45914316177368,0,"WA14Inner",23.25833333,220,18.2,"0.053263876","4.116171925","0.046035472","2.701468186","0.052824622","3.133636068","11.4692","0.4663","165300.3789","11182.708"
"455","WA14","5F8","FRAM_WA14
Wood_Inner
Lab ID: 96c",106.7,"7/20/2022","Qespi","","x","","Plate 5",62,"F8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","96c",9.04753589630127,2.58465552330017,17.9819736480713,0,NA,NA,NA,NA,24.2039394378662,0,6.7845253944397,0,"WA14Inner",23.25833333,220,18.2,"0.053263876","4.116171925","0.046035472","2.701468186","0.052824622","3.133636068","11.4692","0.4663","165300.3789","11182.708"
"456","WA14","3H12","FRAM_WA14
Wood_Outer
Lab ID: 96a",105.1,"7/21/2022","Cade","100.5","x","Sample duplicated-- what's going on here?","Plate 3",96,"H12","","8/8/2022","Cade","8/8/2022","FRAM","Outer","Wood","96a",1.27402949333191,0,3.89828705787659,1.29935729503632,NA,NA,NA,NA,26.5507297515869,0,111.244049072266,25.4191246032715,"WA14Outer",23.25833333,220,18.2,"0.053263876","4.116171925","0.046035472","2.701468186","0.052824622","3.133636068","11.4692","0.4663","165300.3789","11182.708"
"457","WA15","4B1","FRAM_WA15
Wood_Outer
Lab ID: 98a",102.5,"7/21/2022","Cade","","x","","Plate 4",2,"B1","","","","","FRAM","Outer","Wood","98a",0,0,2.95911598205566,2.95911598205566,66238.640625,55049.140625,40264.765625,11583.37890625,17.0812435150146,0,252.743194580078,103.409622192383,"WA15Outer",25.85833333,203,17.975,"0.012995068","0.974570026","-0.002220102","0.782481179","-0.007308303","0.792496304","2.3888","0.3582","182942.9524","6980.424"
"458","WA15","7H8","FRAM_WA15
Soil_Organic
Lab ID: 98d",254.7,"8/4/2022","QW","",NA,"","Plate 7",64,"H8","","9/11/2022","Jon","","FRAM","Organic","Soil","98d",2.85898065567017,0,NA,NA,NA,NA,NA,NA,1141.94360351563,200.096725463867,27547.359375,3677.07397460938,"WA15Organic",25.85833333,203,17.975,"0.012995068","0.974570026","-0.002220102","0.782481179","-0.007308303","0.792496304","2.3888","0.3582","182942.9524","6980.424"
"459","WA15","5H8","FRAM_WA15
Wood_Inner
Lab ID: 98c",105.2,"7/21/2022","Cade","","x","","Plate 5",64,"H8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","98c",16.8335037231445,0,73.5828552246094,2.62400054931641,NA,NA,NA,NA,85.7023315429688,0,41.4015998840332,4.43240308761597,"WA15Inner",25.85833333,203,17.975,"0.012995068","0.974570026","-0.002220102","0.782481179","-0.007308303","0.792496304","2.3888","0.3582","182942.9524","6980.424"
"460","WA15","2B1","FRAM_WA15
Soil_Mineral
Lab ID: 98e",250.8,"8/1/2022","Qespi","",NA,NA,"Plate 2",2,"B1","","8/5/2022","Cade","8/5/2022","FRAM","Mineral","Soil","98e",7.29368019104004,0,NA,NA,NA,NA,NA,NA,476.430511474609,126.774383544922,11164.4384765625,2599.8134765625,"WA15Mineral",25.85833333,203,17.975,"0.012995068","0.974570026","-0.002220102","0.782481179","-0.007308303","0.792496304","2.3888","0.3582","182942.9524","6980.424"
"461","WA5","2C1","FRAM_WA5
Soil_Mineral
Lab ID: 99e",251.3,"8/1/2022","Qespi","",NA,NA,"Plate 2",3,"C1","","8/5/2022","Cade","8/5/2022","FRAM","Mineral","Soil","99e",3.8881950378418,1.29599356651306,NA,NA,NA,NA,NA,NA,570.351928710938,132.132766723633,10872.5,2529.8544921875,"WA5Mineral",30.06666667,202.25,18,"0.830198942","1.967056915","0.789681956","2.522946671","0.444741537","2.458463211","700.8934","0.1429","177939.7062","912.4459"
"462","WA5","4C1","FRAM_WA5
Wood_Outer
Lab ID: 99a",104.4,"7/21/2022","Cade","","x","","Plate 4",3,"C1","","","","","FRAM","Outer","Wood","99a",2.91403961181641,0,5.55037117004395,2.77502202987671,94.8372268676758,67.00048828125,NA,NA,8.45864486694336,0,1.80835497379303,1.80835497379303,"WA5Outer",30.06666667,202.25,18,"0.830198942","1.967056915","0.789681956","2.522946671","0.444741537","2.458463211","700.8934","0.1429","177939.7062","912.4459"
"463","WA5","7A9","FRAM_WA5
Soil_Organic
Lab ID: 99d",252,"8/4/2022","QW","",NA,"","Plate 7",65,"A9","","9/11/2022","Jon","","FRAM","Organic","Soil","99d",2.44919443130493,0,NA,NA,NA,NA,NA,NA,459.893341064453,120.403297424316,5787.173828125,1335.73620605469,"WA5Organic",30.06666667,202.25,18,"0.830198942","1.967056915","0.789681956","2.522946671","0.444741537","2.458463211","700.8934","0.1429","177939.7062","912.4459"
"464","WA5","5A9","FRAM_WA5
Wood_Inner
Lab ID: 99c",104.2,"7/20/2022","Qespi","","x","","Plate 5",65,"A9","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","99c",39.3962631225586,0,48.6561546325684,2.77764272689819,NA,NA,NA,NA,16.838981628418,0,25.9811706542969,5.19393920898438,"WA5Inner",30.06666667,202.25,18,"0.830198942","1.967056915","0.789681956","2.522946671","0.444741537","2.458463211","700.8934","0.1429","177939.7062","912.4459"
"465","WAX1","4D1","FRAM_WAX1
Wood_Outer
Lab ID: 100a",111.2,"7/22/2022","Qespi","","x","","Plate 4",4,"D1","","","","","FRAM","Outer","Wood","100a",0,0,10.1880979537964,8.73238468170166,85836.3359375,76722.75,189461.3125,71283.328125,29.5840167999268,0,247.105621337891,89.7305145263672,"WAX1Outer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.8864","0.3173","170796.2631","5786.5124"
"466","WAX1","5B9","FRAM_WAX1
Wood_Inner
Lab ID: 100c",101.4,"7/21/2022","Cade","","x","","Plate 5",66,"B9","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","100c",7.04578876495361,1.40898895263672,39.730598449707,0,NA,NA,NA,NA,13.033519744873,0,0,0,"WAX1Inner",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.8864","0.3173","170796.2631","5786.5124"
"467","WO1","7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Organic","Soil","125d",0,0,NA,NA,NA,NA,NA,NA,36.8780364990234,6.14232730865479,4498.3388671875,886.037231445313,"WO1Organic",17.975,332.25,15.275,"0.050386027","0.49847836","0.056275593","0.585308063","0.03157596","0.408073376","5.5021","0.353","149290.3987","6551.6916"
"468","WO1","5C12","QUAL_WO1
Wood_Inner
Lab ID: 125c",101.6,"7/22/2022","Qespi","","x","","Plate 5",91,"C12","","8/10/2022","Cade","8/10/2022","QUAL","Inner","Wood","125c",14.2775554656982,1.18946552276611,3.70473861694336,1.23484802246094,NA,NA,NA,NA,0,0,21.5866184234619,0,"WO1Inner",17.975,332.25,15.275,"0.050386027","0.49847836","0.056275593","0.585308063","0.03157596","0.408073376","5.5021","0.353","149290.3987","6551.6916"
"469","WO1","4E4","QUAL_WO1
Wood_Outer
Lab ID: 125a",103.7,"7/26/2022","Qespi","","x","","Plate 4",29,"E4","","","","","QUAL","Outer","Wood","125a",0,0,5.46718835830688,2.73343539237976,12097.697265625,8.88136959075928,297.698089599609,3.28714871406555,1.6715384721756,1.6715384721756,7.87437200546265,0,"WO1Outer",17.975,332.25,15.275,"0.050386027","0.49847836","0.056275593","0.585308063","0.03157596","0.408073376","5.5021","0.353","149290.3987","6551.6916"
"470","WO1","2E4","QUAL_WO1
Soil_Mineral
Lab ID: 125e",252.3,"8/1/2022","Qespi","",NA,NA,"Plate 2",29,"E4","","8/5/2022","Cade","8/5/2022","QUAL","Mineral","Soil","125e",0,0,NA,NA,NA,NA,NA,NA,30.4775791168213,0,2391.626953125,684.550048828125,"WO1Mineral",17.975,332.25,15.275,"0.050386027","0.49847836","0.056275593","0.585308063","0.03157596","0.408073376","5.5021","0.353","149290.3987","6551.6916"
"471","WP101","2G1","PIST_WP101
Soil_Mineral
Lab ID: 103e",253.4,"8/1/2022","Qespi ","",NA,NA,"Plate 2",7,"G1","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","103e",0,0,NA,NA,NA,NA,NA,NA,51.0108375549316,8.04699516296387,4512.2705078125,1744.99072265625,"WP101Mineral",15.375,424.5,17.95,"0.010968735","0.83547906","0.010597775","0.887909681","0.01670556","0.586491172","2.1354","0.1269","139531.2177","1540.3747"
"472","WP101","5E9","PIST_WP101
Wood_Inner
Lab ID: 103c",105.5,"7/21/2022","Qespi","","x","","Plate 5",69,"E9","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","103c",8.44457912445068,1.40721940994263,22.2290153503418,0,NA,NA,NA,NA,22.8662891387939,0,4.82011890411377,0,"WP101Inner",15.375,424.5,17.95,"0.010968735","0.83547906","0.010597775","0.887909681","0.01670556","0.586491172","2.1354","0.1269","139531.2177","1540.3747"
"473","WP101","4G1","PIST_WP101
Wood_Outer
Lab ID: 103a",101.1,"7/21/2022","Qespi","","x","","Plate 4",7,"G1","","","","","PIST","Outer","Wood","103a",0,0,17.6100387573242,9.60384178161621,114469.2578125,97526.796875,5293.10107421875,1363.82446289063,8.51620101928711,0,464.177825927734,250.064636230469,"WP101Outer",15.375,424.5,17.95,"0.010968735","0.83547906","0.010597775","0.887909681","0.01670556","0.586491172","2.1354","0.1269","139531.2177","1540.3747"
"474","WP101","7E9","PIST_WP101
Soil_Organic
Lab ID: 103d",250.7,"5-Aug","QW","",NA,"","Plate 7",69,"E9","","9/11/2022","Jon","","PIST","Organic","Soil","103d",0,0,NA,NA,NA,NA,NA,NA,12.6884984970093,0,1678.31982421875,96.6022186279297,"WP101Organic",15.375,424.5,17.95,"0.010968735","0.83547906","0.010597775","0.887909681","0.01670556","0.586491172","2.1354","0.1269","139531.2177","1540.3747"
"475","WP102","5F9","PIST_WP102
Wood_Inner
Lab ID: 104c",105.7,"7/21/2022","Qespi","","x","","Plate 5",70,"F9","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","104c",14.8804750442505,1.35238170623779,67.1310348510742,1.45733571052551,NA,NA,NA,NA,21.5940475463867,0,5.10750246047974,1.70237755775452,"WP102Inner",17.3,469,18.2,"0.007046412","0.260932715","0.007680409","0.402652962","0.006403143","0.629297008","2.7625","0.5049","166637.7015","12864.8322"
"476","WP102","4H1","PIST_WP102
Wood_Outer
Lab ID: 104a",100,"7/21/2022","Qespi","","x","","Plate 4",8,"H1","","","","","PIST","Outer","Wood","104a",0,0,24.3810081481934,10.4459095001221,79995.96875,68583.9765625,7016.98779296875,1346.27661132813,22.4114265441895,5.16997337341309,578.481811523438,234.481338500977,"WP102Outer",17.3,469,18.2,"0.007046412","0.260932715","0.007680409","0.402652962","0.006403143","0.629297008","2.7625","0.5049","166637.7015","12864.8322"
"477","WP103","4A2","PIST_WP103
Wood_Outer
Lab ID: 105a",102.3,"7/21/2022","Qespi","","x","","Plate 4",9,"A2","","","","","PIST","Outer","Wood","105a",1.8648236989975,0,33.2277717590332,13.8392028808594,98157.5859375,84972.375,3435.51806640625,1045.00793457031,16.8488464355469,1.68434166908264,377.661468505859,198.521102905273,"WP103Outer",13.85,414.25,18.275,"0.012959536","0.635181214","0.017071565","0.885223435","0.035649988","1.353688078","3.3482","0.5807","150953.2288","16239.5195"
"478","WP103","5G9","PIST_WP103
Wood_Inner
Lab ID: 105c",101.8,"7/21/2022","Qespi","","x","","Plate 5",71,"G9","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","105c",13.3205461502075,2.66350603103638,29.9292964935303,4.2732834815979,NA,NA,NA,NA,21.9989185333252,0,11.8719778060913,0,"WP103Inner",13.85,414.25,18.275,"0.012959536","0.635181214","0.017071565","0.885223435","0.035649988","1.353688078","3.3482","0.5807","150953.2288","16239.5195"
"479","WP103","2A2","PIST_WP103
Soil_Mineral
Lab ID: 105e",250.8,"8/1/2022","Qespi","",NA,NA,"Plate 2",9,"A2","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","105e",1.32990884780884,0,NA,NA,NA,NA,NA,NA,99.0713577270508,7.8062744140625,10895.673828125,3368.70458984375,"WP103Mineral",13.85,414.25,18.275,"0.012959536","0.635181214","0.017071565","0.885223435","0.035649988","1.353688078","3.3482","0.5807","150953.2288","16239.5195"
"480","WP103","7G9","PIST_WP103
Soil_Organic
Lab ID: 105d",262.2,"5-Aug","QW","",NA,"","Plate 7",71,"G9","","9/11/2022","Jon","","PIST","Organic","Soil","105d",1.18856418132782,0,NA,NA,NA,NA,NA,NA,4.14505624771118,0,269.498626708984,0,"WP103Organic",13.85,414.25,18.275,"0.012959536","0.635181214","0.017071565","0.885223435","0.035649988","1.353688078","3.3482","0.5807","150953.2288","16239.5195"
"481","WP2","2B2","PIST_WP2
Soil_Mineral
Lab ID: 106e",250.8,"8/1/2022","Qespi","",NA,NA,"Plate 2",10,"B2","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","106e",2.53167772293091,1.26580476760864,NA,NA,NA,NA,NA,NA,20.3395004272461,1.35541987419128,5.09404897689819,0,"WP2Mineral",21.30833333,290,16.1,"0.016423388","1.069553008","0.009582121","0.824299012","0.012639202","0.789991312","2.407","0.6578","159770.9968","19387.5009"
"482","WP2","5H9","PIST_WP2
Wood_Inner
Lab ID: 106c",100.8,"7/21/2022","Qespi","","x","","Plate 5",72,"H9","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","106c",2.79812240600586,1.39901971817017,60.3915824890137,0,NA,NA,NA,NA,26.1224517822266,0,13.200231552124,3.29936361312866,"WP2Inner",21.30833333,290,16.1,"0.016423388","1.069553008","0.009582121","0.824299012","0.012639202","0.789991312","2.407","0.6578","159770.9968","19387.5009"
"483","WP2","7H9","PIST_WP2
Soil_Organic
Lab ID: 106d",258.5,"5-Aug","QW","",NA,"","Plate 7",72,"H9","","9/11/2022","Jon","","PIST","Organic","Soil","106d",0,0,NA,NA,NA,NA,NA,NA,17.6990489959717,1.47441256046295,1105.85070800781,94.7693176269531,"WP2Organic",21.30833333,290,16.1,"0.016423388","1.069553008","0.009582121","0.824299012","0.012639202","0.789991312","2.407","0.6578","159770.9968","19387.5009"
"484","WP2","4B2","PIST_WP2
Wood_Outer
Lab ID: 106a",100.2,"7/21/2022","Qespi","","x","","Plate 4",10,"B2","","","","","PIST","Outer","Wood","106a",1.51817333698273,0,23.6046524047852,2.94928693771362,192291.21875,159672.515625,6623.6806640625,1683.44970703125,15.01291847229,1.66762900352478,451.493682861328,191.303527832031,"WP2Outer",21.30833333,290,16.1,"0.016423388","1.069553008","0.009582121","0.824299012","0.012639202","0.789991312","2.407","0.6578","159770.9968","19387.5009"
"485","WP3","4C2","PIST_WP3
Wood_Outer
Lab ID: 107a",100.7,"7/21/2022","Qespi","","x","","Plate 4",11,"C2","","","","","PIST","Outer","Wood","107a",1.77252721786499,0,21.2894592285156,10.6423206329346,58659.8125,50169.5546875,1985.642578125,540.964904785156,8.31398582458496,1.66256213188171,111.395416259766,61.2829437255859,"WP3Outer",33.85833333,292.5,17.6,"0.140721921","1.10967775",NA,NA,"0.032281781","0.843604923","146.167","0.3293","162303.9498","6025.7125"
"486","WP3","5A10","PIST_WP3
Wood_Inner
Lab ID: 107c",105,"7/21/2022","Qespi","","x","","Plate 5",73,"A10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","107c",12.1479740142822,0,70.7443389892578,4.15554904937744,NA,NA,NA,NA,21.0780372619629,0,24.061544418335,3.7001748085022,"WP3Inner",33.85833333,292.5,17.6,"0.140721921","1.10967775",NA,NA,"0.032281781","0.843604923","146.167","0.3293","162303.9498","6025.7125"
"487","WP3","7A10","PIST_WP3
Soil_Organic
Lab ID: 107d",255.5,"5-Aug","QW","",NA,"","Plate 7",73,"A10","","9/11/2022","Jon","","PIST","Organic","Soil","107d",4469.9384765625,215.812347412109,NA,NA,NA,NA,NA,NA,596.494934082031,440.651672363281,9293.4423828125,3760.02661132813,"WP3Organic",33.85833333,292.5,17.6,"0.140721921","1.10967775",NA,NA,"0.032281781","0.843604923","146.167","0.3293","162303.9498","6025.7125"
"488","WP4","7B10","PIST_WP4
Soil_Organic
Lab ID: 108d",252.7,"5-Aug","QW","",NA,"","Plate 7",74,"B10","","9/11/2022","Jon","","PIST","Organic","Soil","108d",3856.20361328125,918.438842773438,NA,NA,NA,NA,NA,NA,170.250915527344,107.309967041016,45.0899124145508,19.118501663208,"WP4Organic",28.95,307.5,16.45,"0.064703375","1.203050522","0.039783408","0.98513431","0.083873682","1.197361157","9.2439","0.4434","166086.5881","9705.2044"
"489","WP4","5B10","PIST_WP4
Wood_Inner
Lab ID: 108c",101.6,"7/21/2022","Qespi","","x","","Plate 5",74,"B10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","108c",21.0047988891602,1.61508810520172,32.2061805725098,8.39736270904541,NA,NA,NA,NA,17.0895156860352,0,3.74433636665344,1.87209379673004,"WP4Inner",28.95,307.5,16.45,"0.064703375","1.203050522","0.039783408","0.98513431","0.083873682","1.197361157","9.2439","0.4434","166086.5881","9705.2044"
"490","WP4","4D2","PIST_WP4
Wood_Outer
Lab ID: 108a",101.7,"7/21/2022","Qespi","","x","","Plate 4",12,"D2","","","","","PIST","Outer","Wood","108a",0,0,35.5787544250488,13.335729598999,2e+07,227734.53125,19136.939453125,4294.94677734375,11.5985975265503,0,549.006286621094,242.030960083008,"WP4Outer",28.95,307.5,16.45,"0.064703375","1.203050522","0.039783408","0.98513431","0.083873682","1.197361157","9.2439","0.4434","166086.5881","9705.2044"
"491","WP401","7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Organic","Soil","109d",0,0,NA,NA,NA,NA,NA,NA,41.0015449523926,5.46274614334106,1829.91137695313,486.914611816406,"WP401Organic",9.75,266.25,17.525,"0.065483683","1.577454262","0.126344288","1.699497996","0.112482941","1.494306856","2.4092","0.2125","176166.5839","2754.06"
"492","WP401","4E2","PIST_WP401
Wood_Outer
Lab ID: 109a",104.2,"7/21/2022","Qespi","","x","","Plate 4",13,"E2","","","","","PIST","Outer","Wood","109a",0,0,10.1260871887207,2.89272332191467,139708.140625,110850.609375,5602.7744140625,1772.76513671875,11.8200063705444,0,221.205261230469,111.241905212402,"WP401Outer",9.75,266.25,17.525,"0.065483683","1.577454262","0.126344288","1.699497996","0.112482941","1.494306856","2.4092","0.2125","176166.5839","2754.06"
"493","WP401","5C10","PIST_WP401
Wood_Inner
Lab ID: 109c",104.3,"7/21/2022","Qespi","","x","","Plate 5",75,"C10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","109c",24.1539669036865,5.17376327514648,46.5126457214355,2.65539026260376,NA,NA,NA,NA,18.6617946624756,2.07280206680298,83.9837036132813,27.961275100708,"WP401Inner",9.75,266.25,17.525,"0.065483683","1.577454262","0.126344288","1.699497996","0.112482941","1.494306856","2.4092","0.2125","176166.5839","2754.06"
"494","WP401","2E2","PIST_WP401
Soil_Mineral
Lab ID: 109e",250,"8/1/2022","Qespi","",NA,NA,"Plate 2",13,"E2","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","109e",1.36747229099274,0,NA,NA,NA,NA,NA,NA,77.0415420532227,1.34943437576294,10156.404296875,3031.6904296875,"WP401Mineral",9.75,266.25,17.525,"0.065483683","1.577454262","0.126344288","1.699497996","0.112482941","1.494306856","2.4092","0.2125","176166.5839","2754.06"
"495","WP402","5D10","PIST_WP402
Wood_Inner
Lab ID: 110c",103,"7/21/2022","Qespi","","x","","Plate 5",76,"D10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","110c",18.6211795806885,3.10250663757324,96.1394500732422,0,NA,NA,NA,NA,18.0771446228027,2.00788593292236,0,0,"WP402Inner",10.60833333,167.25,16.325,"0.032964698","1.460409131","0.057904556","1.650910878","0.063257776","1.46471606","3.2967","0.3972","157478.074","8316.2213"
"496","WP402","4F2","PIST_WP402
Wood_Outer
Lab ID: 110a",105.9,"7/21/2022","Qespi","","x","","Plate 4",14,"F2","","","","","PIST","Outer","Wood","110a",3.50871062278748,0,44.2134857177734,9.97643089294434,211237.375,211237.375,13268.1923828125,2716.39599609375,19.8532524108887,1.65379810333252,568.403076171875,242.632965087891,"WP402Outer",10.60833333,167.25,16.325,"0.032964698","1.460409131","0.057904556","1.650910878","0.063257776","1.46471606","3.2967","0.3972","157478.074","8316.2213"
"497","WP402","2F2","PIST_WP402
Soil_Mineral
Lab ID: 110e",250.8,"8/1/2022","Qespi","",NA,NA,"Plate 2",14,"F2","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","110e",0,0,NA,NA,NA,NA,NA,NA,11.631908416748,0,2.51047348976135,1.25520324707031,"WP402Mineral",10.60833333,167.25,16.325,"0.032964698","1.460409131","0.057904556","1.650910878","0.063257776","1.46471606","3.2967","0.3972","157478.074","8316.2213"
"498","WP402","7D10","PIST_WP402
Soil_Organic
Lab ID: 110d",253,"5-Aug","QW","",NA,"","Plate 7",76,"D10","","9/11/2022","Jon","","PIST","Organic","Soil","110d",1.27755737304688,1.27755737304688,NA,NA,NA,NA,NA,NA,70.5177688598633,9.1292781829834,3331.71044921875,1249.87109375,"WP402Organic",10.60833333,167.25,16.325,"0.032964698","1.460409131","0.057904556","1.650910878","0.063257776","1.46471606","3.2967","0.3972","157478.074","8316.2213"
"499","WP403","4G2","PIST_WP403
Wood_Outer
Lab ID: 111a",101.1,"7/21/2022","Qespi","","x","","Plate 4",15,"G2","","","","","PIST","Outer","Wood","111a",0,0,29.5150737762451,4.42490148544312,211722.328125,169563.265625,8315.412109375,2123.21362304688,10.681661605835,0,432.091918945313,195.265960693359,"WP403Outer",14.66666667,251.25,16.9,NA,NA,NA,NA,NA,NA,"3.5333","0.5336","159462.1379","13474.9408"
"500","WP403","5E10","PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,"7/21/2022","Qespi","","x","","Plate 5",77,"E10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","111c",10.8835296630859,1.55448174476624,56.9489898681641,1.35432767868042,NA,NA,NA,NA,33.9965896606445,1.88741111755371,28.7404079437256,14.365816116333,"WP403Inner",14.66666667,251.25,16.9,NA,NA,NA,NA,NA,NA,"3.5333","0.5336","159462.1379","13474.9408"
"501","WP403","7E10","PIST_WP403
Soil_Organic
Lab ID: 111d",250,"5-Aug","QW","",NA,"","Plate 7",77,"E10","","9/11/2022","Jon","","PIST","Organic","Soil","111d",0,0,NA,NA,NA,NA,NA,NA,67.3925323486328,22.891809463501,3728.3662109375,938.734985351563,"WP403Organic",14.66666667,251.25,16.9,NA,NA,NA,NA,NA,NA,"3.5333","0.5336","159462.1379","13474.9408"
"502","WP403","2G2","PIST_WP403
Soil_Mineral
Lab ID: 111e",256.2,"8/1/2022","Qespi","",NA,NA,"Plate 2",15,"G2","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","111e",3.88049983978271,0,NA,NA,NA,NA,NA,NA,54.7864723205566,5.47291088104248,5023.2177734375,1773.39990234375,"WP403Mineral",14.66666667,251.25,16.9,NA,NA,NA,NA,NA,NA,"3.5333","0.5336","159462.1379","13474.9408"
"503","WP5","2H2","PIST_WP5
Soil_Mineral
Lab ID: 112e",250.7,"8/1/2022","Qespi","",NA,NA,"Plate 2",16,"H2","","8/5/2022","Cade","8/5/2022","PIST","Mineral","Soil","112e",1.54865002632141,0,NA,NA,NA,NA,NA,NA,69.033561706543,14.6710395812988,2767.16430664063,744.136901855469,"WP5Mineral",29.00833333,182.3,16.625,"0.124318346","0.947781443","0.071120181","0.676636404","0.049334399","0.986578839","16.1309","0.653","141964.6981","19412.4483"
"504","WP5","4H2","PIST_WP5
Wood_Outer
Lab ID: 112a",109.7,"7/21/2022","Qespi","","x","","Plate 4",16,"H2","","","","","PIST","Outer","Wood","112a",3.66901779174805,0,16.6324787139893,8.31476974487305,NA,NA,4639.5078125,1567.37084960938,12.9236841201782,1.84580588340759,310.040649414063,172.852294921875,"WP5Outer",29.00833333,182.3,16.625,"0.124318346","0.947781443","0.071120181","0.676636404","0.049334399","0.986578839","16.1309","0.653","141964.6981","19412.4483"
